item_name,item_type,source,target,item_value,source_survey_itemID,target_survey_itemID
D30,RESPONSE, Crime problems made better, Probleme mit der Kriminalität nehmen ab,10,ESS_R01_2002_ENG_SOURCE_122,ESS_R01_2002_GER_DE_124
D30,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_122,ESS_R01_2002_GER_DE_124
D31,INSTRUCTION,Please use this card.,Bitte benutzen Sie Liste 33.,,ESS_R01_2002_ENG_SOURCE_123,ESS_R01_2002_GER_DE_125
D31,REQUEST,"When people leave their countries to come to live in country, do you think it has a bad or good effect on those countries in the long run?","Wenn Menschen ihre Länder verlassen, um nach Deutschland zuzuwandern, hat dies langfristig schlechte oder gute Auswirkungen auf die Herkunftsländer?",,ESS_R01_2002_ENG_SOURCE_123,ESS_R01_2002_GER_DE_125
D31,REQUEST,,Was ist Ihre Ansicht:,,,ESS_R01_2002_GER_DE_125
D31,RESPONSE, Bad for those countries in the long run, langfristig schlecht für die Herkunftsländer,0,ESS_R01_2002_ENG_SOURCE_123,ESS_R01_2002_GER_DE_125
D31,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_123,ESS_R01_2002_GER_DE_125
D31,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_123,ESS_R01_2002_GER_DE_125
D31,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_123,ESS_R01_2002_GER_DE_125
D31,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_123,ESS_R01_2002_GER_DE_125
D31,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_123,ESS_R01_2002_GER_DE_125
D31,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_123,ESS_R01_2002_GER_DE_125
D31,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_123,ESS_R01_2002_GER_DE_125
D31,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_123,ESS_R01_2002_GER_DE_125
D31,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_123,ESS_R01_2002_GER_DE_125
D31,RESPONSE, Good for those countries in the long run, langfristig gut für die Herkunftsländer,10,ESS_R01_2002_ENG_SOURCE_123,ESS_R01_2002_GER_DE_125
D31,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_123,ESS_R01_2002_GER_DE_125
D32,INSTRUCTION,,Interviewer: BITTE VORLESEN,,,ESS_R01_2002_GER_DE_126
D32,REQUEST,"Using this card, please say how much you agree or disagree with the following statements.","Bitte benutzen Sie Liste 34 und sagen Sie mir, wie sehr Sie den folgenden Aussagen zustimmen oder wie sehr Sie diese ablehnen.",,ESS_R01_2002_ENG_SOURCE_124,ESS_R01_2002_GER_DE_126
D32,REQUEST,All countries benefit if people can move to countries where their skills are most needed,"Alle Länder würden profitieren, wenn Menschen in die Länder ziehen könnten, wo ihre Fähigkeiten am meisten gebraucht werden.",,ESS_R01_2002_ENG_SOURCE_124,ESS_R01_2002_GER_DE_126
D32,REQUEST,Firstly...,,,ESS_R01_2002_ENG_SOURCE_124,
D32,RESPONSE,Agree,stimme stark zu,1,ESS_R01_2002_ENG_SOURCE_124,ESS_R01_2002_GER_DE_126
D32,RESPONSE,Neither agree nor disagree,weder noch,3,ESS_R01_2002_ENG_SOURCE_124,ESS_R01_2002_GER_DE_126
D32,RESPONSE,Disagree,lehne ab,4,ESS_R01_2002_ENG_SOURCE_124,ESS_R01_2002_GER_DE_126
D32,RESPONSE,Disagree strongly,lehne stark ab,5,ESS_R01_2002_ENG_SOURCE_124,ESS_R01_2002_GER_DE_126
D32,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_124,ESS_R01_2002_GER_DE_126
D33,REQUEST,Richer countries have a responsibility to accept people from poorer countries,"Reichere Länder haben die Verantwortung, Menschen aus ärmeren Ländern aufzunehmen.",,ESS_R01_2002_ENG_SOURCE_125,ESS_R01_2002_GER_DE_127
D33,RESPONSE,Agree,stimme stark zu,1,ESS_R01_2002_ENG_SOURCE_125,ESS_R01_2002_GER_DE_127
D33,RESPONSE,Neither agree nor disagree,weder noch,3,ESS_R01_2002_ENG_SOURCE_125,ESS_R01_2002_GER_DE_127
D33,RESPONSE,Disagree,lehne ab,4,ESS_R01_2002_ENG_SOURCE_125,ESS_R01_2002_GER_DE_127
D33,RESPONSE,Disagree strongly,lehne stark ab,5,ESS_R01_2002_ENG_SOURCE_125,ESS_R01_2002_GER_DE_127
D33,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_125,ESS_R01_2002_GER_DE_127
D34,INSTRUCTION,Please use this card for your answer.,Interviewer: LISTE 35 VORLEGEN UND BIS FRAGE D37 LIEGENLASSEN.,,ESS_R01_2002_ENG_SOURCE_126,ESS_R01_2002_GER_DE_128
D34,INSTRUCTION,,BITTE VORLESEN,,,ESS_R01_2002_GER_DE_128
D34,REQUEST,was appointed as your boss?,Bitte benutzen Sie Liste 35 und sagen Sie mir:,,ESS_R01_2002_ENG_SOURCE_126,ESS_R01_2002_GER_DE_128
D34,REQUEST,,"Denken Sie noch einmal an die Zuwanderer, die nach Deutschland kommen und derselben Volksgruppe oder ethnischen Gruppe angehören wie die meisten Deutschen.",,,ESS_R01_2002_GER_DE_128
D34,REQUEST,,"Wie sehr würde es Sie stören oder nicht stören, wenn so jemand ...",,,ESS_R01_2002_GER_DE_128
D34,REQUEST,,...Ihr Vorgesetzter würde?,,,ESS_R01_2002_GER_DE_128
D34,RESPONSE, Not mind at all, würde mich überhaupt nicht stören,0,ESS_R01_2002_ENG_SOURCE_126,ESS_R01_2002_GER_DE_128
D34,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_126,ESS_R01_2002_GER_DE_128
D34,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_126,ESS_R01_2002_GER_DE_128
D34,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_126,ESS_R01_2002_GER_DE_128
D34,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_126,ESS_R01_2002_GER_DE_128
D34,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_126,ESS_R01_2002_GER_DE_128
D34,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_126,ESS_R01_2002_GER_DE_128
D34,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_126,ESS_R01_2002_GER_DE_128
D34,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_126,ESS_R01_2002_GER_DE_128
D34,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_126,ESS_R01_2002_GER_DE_128
D34,RESPONSE, Mind a lot, würde mich sehr stören,10,ESS_R01_2002_ENG_SOURCE_126,ESS_R01_2002_GER_DE_128
D34,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_126,ESS_R01_2002_GER_DE_128
D35,INSTRUCTION,Please use this card again.,,,ESS_R01_2002_ENG_SOURCE_127,
D35,REQUEST,married a close relative of yours?,...eine mit Ihnen nahe verwandte Person heiraten würde?,,ESS_R01_2002_ENG_SOURCE_127,ESS_R01_2002_GER_DE_129
D35,RESPONSE, Not mind at all, würde mich überhaupt nicht stören,0,ESS_R01_2002_ENG_SOURCE_127,ESS_R01_2002_GER_DE_129
D35,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_127,ESS_R01_2002_GER_DE_129
D35,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_127,ESS_R01_2002_GER_DE_129
D35,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_127,ESS_R01_2002_GER_DE_129
D35,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_127,ESS_R01_2002_GER_DE_129
D35,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_127,ESS_R01_2002_GER_DE_129
D35,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_127,ESS_R01_2002_GER_DE_129
D35,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_127,ESS_R01_2002_GER_DE_129
D35,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_127,ESS_R01_2002_GER_DE_129
D35,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_127,ESS_R01_2002_GER_DE_129
D35,RESPONSE, Mind a lot, würde mich sehr stören,10,ESS_R01_2002_ENG_SOURCE_127,ESS_R01_2002_GER_DE_129
D35,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_127,ESS_R01_2002_GER_DE_129
D36,REQUEST,And now thinking of people who have come to live in country from another country who are of a different race or ethnic group from most country people.,"Bitte benutzen Sie wieder Liste 35 und denken Sie jetzt an Zuwanderer, die nach Deutschland kommen und einer anderen Volksgruppe oder ethnischen Gruppe angehören als die meisten Deutschen:",,ESS_R01_2002_ENG_SOURCE_128,ESS_R01_2002_GER_DE_130
D36,REQUEST,How much would you mind or not mind if someone like this...,"Wie sehr würde es Sie stören oder nicht stören, wenn so jemand ...",,ESS_R01_2002_ENG_SOURCE_128,ESS_R01_2002_GER_DE_130
D36,RESPONSE, Not mind at all, würde mich überhaupt nicht stören,0,ESS_R01_2002_ENG_SOURCE_128,ESS_R01_2002_GER_DE_130
D36,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_128,ESS_R01_2002_GER_DE_130
D36,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_128,ESS_R01_2002_GER_DE_130
D36,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_128,ESS_R01_2002_GER_DE_130
D36,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_128,ESS_R01_2002_GER_DE_130
D36,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_128,ESS_R01_2002_GER_DE_130
D36,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_128,ESS_R01_2002_GER_DE_130
D36,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_128,ESS_R01_2002_GER_DE_130
D36,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_128,ESS_R01_2002_GER_DE_130
D36,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_128,ESS_R01_2002_GER_DE_130
D36,RESPONSE, Mind a lot, würde mich sehr stören,10,ESS_R01_2002_ENG_SOURCE_128,ESS_R01_2002_GER_DE_130
D36,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_128,ESS_R01_2002_GER_DE_130
D37,INSTRUCTION,Please use this card again.,,,ESS_R01_2002_ENG_SOURCE_129,
D37,REQUEST,married a close relative of yours?,...eine mit Ihnen nahe verwandte Person heiraten würde?,,ESS_R01_2002_ENG_SOURCE_129,ESS_R01_2002_GER_DE_131
D37,RESPONSE, Not mind at all, würde mich überhaupt nicht stören,0,ESS_R01_2002_ENG_SOURCE_129,ESS_R01_2002_GER_DE_131
D37,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_129,ESS_R01_2002_GER_DE_131
D37,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_129,ESS_R01_2002_GER_DE_131
D37,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_129,ESS_R01_2002_GER_DE_131
D37,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_129,ESS_R01_2002_GER_DE_131
D37,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_129,ESS_R01_2002_GER_DE_131
D37,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_129,ESS_R01_2002_GER_DE_131
D37,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_129,ESS_R01_2002_GER_DE_131
D37,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_129,ESS_R01_2002_GER_DE_131
D37,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_129,ESS_R01_2002_GER_DE_131
D37,RESPONSE, Mind a lot, würde mich sehr stören,10,ESS_R01_2002_ENG_SOURCE_129,ESS_R01_2002_GER_DE_131
D37,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_129,ESS_R01_2002_GER_DE_131
D38,REQUEST,Suppose you were choosing where to live.,"Stellen Sie sich vor, Sie könnten aussuchen, wo Sie wohnen möchten.",,ESS_R01_2002_ENG_SOURCE_130,ESS_R01_2002_GER_DE_132
D38,REQUEST,Which of the three types of area on this card would you ideally wish to live in?,"In welchem der drei Wohngebiete, die auf Liste 36 stehen, würden Sie am liebsten wohnen?",,ESS_R01_2002_ENG_SOURCE_130,ESS_R01_2002_GER_DE_132
D38,RESPONSE,An area where almost nobody was of a different race or ethnic group from most country people,"Ein Gebiet, in dem so gut wie niemand einer anderen Volksgruppe oder ethnischen Gruppe angehört als die meisten Deutschen",1,ESS_R01_2002_ENG_SOURCE_130,ESS_R01_2002_GER_DE_132
D38,RESPONSE,Some people were of a different race or ethnic group from most country people,"Ein Gebiet, in dem einige Menschen einer anderen Volksgruppe oder ethnischen Gruppe angehören als die meisten Deutschen",2,ESS_R01_2002_ENG_SOURCE_130,ESS_R01_2002_GER_DE_132
D38,RESPONSE,Many people were of a different race or ethnic group,"Ein Gebiet, in dem viele Menschen einer anderen Volksgruppe oder ethnischen Gruppe angehören als die meisten Deutschen",3,ESS_R01_2002_ENG_SOURCE_130,ESS_R01_2002_GER_DE_132
D38,RESPONSE,It would make no difference,Es würde keinen Unterschied machen Antwort verweigert,4,ESS_R01_2002_ENG_SOURCE_130,ESS_R01_2002_GER_DE_132
D38,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_130,ESS_R01_2002_GER_DE_132
D39,REQUEST,"And now using this card, how would you describe the area where you currently live?","Und nun benutzen Sie Liste 37 und sagen mir bitte, wie Sie das Wohngebiet beschreiben würden, in dem Sie gegenwärtig leben.",,ESS_R01_2002_ENG_SOURCE_131,ESS_R01_2002_GER_DE_133
D39,RESPONSE,An area where almost nobody was of a different race or ethnic group from most country people,"Ein Gebiet, in dem so gut wie niemand einer anderen Volksgruppe oder ethnischen Gruppe angehört als die meisten Deutschen",1,ESS_R01_2002_ENG_SOURCE_131,ESS_R01_2002_GER_DE_133
D39,RESPONSE,Some people were of a different race or ethnic group from most country people,"Ein Gebiet, in dem einige Menschen einer anderen Volksgruppe oder ethnischen Gruppe angehören als die meisten Deutschen",2,ESS_R01_2002_ENG_SOURCE_131,ESS_R01_2002_GER_DE_133
D39,RESPONSE,Many people were of a different race or ethnic group,"Ein Gebiet, in dem viele Menschen einer anderen Volksgruppe oder ethnischen Gruppe angehören als die meisten Deutschen",3,ESS_R01_2002_ENG_SOURCE_131,ESS_R01_2002_GER_DE_133
D39,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_131,ESS_R01_2002_GER_DE_133
D40,INSTRUCTION,,Interviewer: BITTE VORLESEN,,,ESS_R01_2002_GER_DE_134
D40,REQUEST,"Using this card, please tell me how much you agree or disagree with each of these statements.","Bitte sagen Sie mir anhand von Liste 38, wie sehr Sie jeder der folgenden Aussagen zustimmen oder wie sehr Sie diese ablehnen.",,ESS_R01_2002_ENG_SOURCE_132,ESS_R01_2002_GER_DE_134
D40,REQUEST,It is better for a country if almost everyone shares the same customs and traditions,"Es ist besser für ein Land, wenn fast alle dieselben Bräuche und Traditionen haben.",,ESS_R01_2002_ENG_SOURCE_132,ESS_R01_2002_GER_DE_134
D40,REQUEST,Firstly...,,,ESS_R01_2002_ENG_SOURCE_132,
D40,RESPONSE,Agree,stimme stark zu,1,ESS_R01_2002_ENG_SOURCE_132,ESS_R01_2002_GER_DE_134
D40,RESPONSE,Agree strongly,stimme zu,2,ESS_R01_2002_ENG_SOURCE_132,ESS_R01_2002_GER_DE_134
D40,RESPONSE,Neither agree nor disagree,weder noch,3,ESS_R01_2002_ENG_SOURCE_132,ESS_R01_2002_GER_DE_134
D40,RESPONSE,Disagree,lehne ab,4,ESS_R01_2002_ENG_SOURCE_132,ESS_R01_2002_GER_DE_134
D40,RESPONSE,Disagree strongly,lehne stark ab,5,ESS_R01_2002_ENG_SOURCE_132,ESS_R01_2002_GER_DE_134
D40,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_132,ESS_R01_2002_GER_DE_134
D41,REQUEST,It is better for a country if there are a variety of different religions,"Es ist besser für ein Land, wenn es eine Vielfalt unterschiedlicher Religionen gibt.",,ESS_R01_2002_ENG_SOURCE_133,ESS_R01_2002_GER_DE_135
D41,RESPONSE,Agree,stimme stark zu,1,ESS_R01_2002_ENG_SOURCE_133,ESS_R01_2002_GER_DE_135
D41,RESPONSE,Agree strongly,stimme zu,2,ESS_R01_2002_ENG_SOURCE_133,ESS_R01_2002_GER_DE_135
D41,RESPONSE,Neither agree nor disagree,weder noch,3,ESS_R01_2002_ENG_SOURCE_133,ESS_R01_2002_GER_DE_135
D41,RESPONSE,Disagree,lehne ab,4,ESS_R01_2002_ENG_SOURCE_133,ESS_R01_2002_GER_DE_135
D41,RESPONSE,Disagree strongly,lehne stark ab,5,ESS_R01_2002_ENG_SOURCE_133,ESS_R01_2002_GER_DE_135
D41,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_133,ESS_R01_2002_GER_DE_135
D42,REQUEST,It is better for a country if almost everyone is able to speak at least one common language,"Es ist besser für ein Land, wenn fast alle in der Lage sind, zumindest eine gemeinsame Sprache zu sprechen.",,ESS_R01_2002_ENG_SOURCE_134,ESS_R01_2002_GER_DE_136
D42,RESPONSE,Agree,stimme stark zu,1,ESS_R01_2002_ENG_SOURCE_134,ESS_R01_2002_GER_DE_136
D42,RESPONSE,Agree strongly,stimme zu,2,ESS_R01_2002_ENG_SOURCE_134,ESS_R01_2002_GER_DE_136
D42,RESPONSE,Neither agree nor disagree,weder noch,3,ESS_R01_2002_ENG_SOURCE_134,ESS_R01_2002_GER_DE_136
D42,RESPONSE,Disagree,lehne ab,4,ESS_R01_2002_ENG_SOURCE_134,ESS_R01_2002_GER_DE_136
D42,RESPONSE,Disagree strongly,lehne stark ab,5,ESS_R01_2002_ENG_SOURCE_134,ESS_R01_2002_GER_DE_136
D42,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_134,ESS_R01_2002_GER_DE_136
D43,REQUEST,Communities of people who have come to live here should be allowed to educate their children in their own separate schools if they wish,"Zuwanderergruppen sollten hier in Deutschland das Recht haben, ihre Kinder in eigenen Schulen zu erziehen, wenn sie das wünschen.",,ESS_R01_2002_ENG_SOURCE_135,ESS_R01_2002_GER_DE_137
D43,RESPONSE,Agree,stimme stark zu,1,ESS_R01_2002_ENG_SOURCE_135,ESS_R01_2002_GER_DE_137
D43,RESPONSE,Agree strongly,stimme zu,2,ESS_R01_2002_ENG_SOURCE_135,ESS_R01_2002_GER_DE_137
D43,RESPONSE,Neither agree nor disagree,weder noch,3,ESS_R01_2002_ENG_SOURCE_135,ESS_R01_2002_GER_DE_137
D43,RESPONSE,Disagree,lehne ab,4,ESS_R01_2002_ENG_SOURCE_135,ESS_R01_2002_GER_DE_137
D43,RESPONSE,Disagree strongly,lehne stark ab,5,ESS_R01_2002_ENG_SOURCE_135,ESS_R01_2002_GER_DE_137
D43,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_135,ESS_R01_2002_GER_DE_137
D44,REQUEST,If a country wants to reduce tensions it should stop immigration,"Wenn ein Land Spannungen abbauen will, sollte es die Einwanderung stoppen",,ESS_R01_2002_ENG_SOURCE_136,ESS_R01_2002_GER_DE_138
D44,RESPONSE,Agree,stimme stark zu,1,ESS_R01_2002_ENG_SOURCE_136,ESS_R01_2002_GER_DE_138
D44,RESPONSE,Agree strongly,stimme zu,2,ESS_R01_2002_ENG_SOURCE_136,ESS_R01_2002_GER_DE_138
D44,RESPONSE,Neither agree nor disagree,weder noch,3,ESS_R01_2002_ENG_SOURCE_136,ESS_R01_2002_GER_DE_138
D44,RESPONSE,Disagree,lehne ab,4,ESS_R01_2002_ENG_SOURCE_136,ESS_R01_2002_GER_DE_138
D44,RESPONSE,Disagree strongly,lehne stark ab,5,ESS_R01_2002_ENG_SOURCE_136,ESS_R01_2002_GER_DE_138
D44,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_136,ESS_R01_2002_GER_DE_138
D45,INSTRUCTION,Please use this card.,Interviewer: BITTE VORLESEN,,ESS_R01_2002_ENG_SOURCE_137,ESS_R01_2002_GER_DE_139
D45,INSTRUCTION,Please use this card for your answer.,Bitte sagen Sie es mir an- hand von Liste 39.,,ESS_R01_2002_ENG_SOURCE_137,ESS_R01_2002_GER_DE_139
D45,REQUEST,How good or bad are each of these things for a country?,Wie gut oder schlecht sind diese Dinge für ein Land?,,ESS_R01_2002_ENG_SOURCE_137,ESS_R01_2002_GER_DE_139
D45,REQUEST,A law against racial or ethnic discrimination in the workplace.,Ein Gesetz gegen die Diskriminierung von Angehörigen bestimmter Volksgruppen oder ethnischer Gruppen am Arbeitsplatz.,,ESS_R01_2002_ENG_SOURCE_137,ESS_R01_2002_GER_DE_139
D45,REQUEST,Firstly...,,,ESS_R01_2002_ENG_SOURCE_137,
D45,RESPONSE, Extremely bad, äußerst schlecht,0,ESS_R01_2002_ENG_SOURCE_137,ESS_R01_2002_GER_DE_139
D45,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_137,ESS_R01_2002_GER_DE_139
D45,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_137,ESS_R01_2002_GER_DE_139
D45,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_137,ESS_R01_2002_GER_DE_139
D45,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_137,ESS_R01_2002_GER_DE_139
D45,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_137,ESS_R01_2002_GER_DE_139
D45,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_137,ESS_R01_2002_GER_DE_139
D45,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_137,ESS_R01_2002_GER_DE_139
D45,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_137,ESS_R01_2002_GER_DE_139
D45,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_137,ESS_R01_2002_GER_DE_139
D45,RESPONSE, Extremely good, äußerst gut,10,ESS_R01_2002_ENG_SOURCE_137,ESS_R01_2002_GER_DE_139
D45,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_137,ESS_R01_2002_GER_DE_139
D46,REQUEST,A law against promoting racial or ethnic hatred,Ein Gesetz gegen die Verbreitung von Hassparolen gegen bestimmte Volksgruppen oder ethnische Gruppen.,,ESS_R01_2002_ENG_SOURCE_138,ESS_R01_2002_GER_DE_140
D46,RESPONSE, Extremely bad, äußerst schlecht,0,ESS_R01_2002_ENG_SOURCE_138,ESS_R01_2002_GER_DE_140
D46,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_138,ESS_R01_2002_GER_DE_140
D46,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_138,ESS_R01_2002_GER_DE_140
D46,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_138,ESS_R01_2002_GER_DE_140
D46,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_138,ESS_R01_2002_GER_DE_140
D46,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_138,ESS_R01_2002_GER_DE_140
D46,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_138,ESS_R01_2002_GER_DE_140
D46,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_138,ESS_R01_2002_GER_DE_140
D46,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_138,ESS_R01_2002_GER_DE_140
D46,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_138,ESS_R01_2002_GER_DE_140
D46,RESPONSE, Extremely good, äußerst gut,10,ESS_R01_2002_ENG_SOURCE_138,ESS_R01_2002_GER_DE_140
D46,RESPONSE, (Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_138,ESS_R01_2002_GER_DE_140
D47,REQUEST,Do you have any friends who have come to live in country from another country?,"Haben Sie Freunde, die aus einem anderen Land nach Deutschland zugewandert sind?",,ESS_R01_2002_ENG_SOURCE_139,ESS_R01_2002_GER_DE_141
D47,RESPONSE,"Yes, several","Ja, etliche",1,ESS_R01_2002_ENG_SOURCE_139,ESS_R01_2002_GER_DE_141
D47,RESPONSE,"Yes, a few","Ja, wenige",2,ESS_R01_2002_ENG_SOURCE_139,ESS_R01_2002_GER_DE_141
D47,RESPONSE,"No, none at all","Nein, überhaupt keine",3,ESS_R01_2002_ENG_SOURCE_139,ESS_R01_2002_GER_DE_141
D47,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_139,ESS_R01_2002_GER_DE_141
D48,REQUEST,Do you have any colleagues at work who have come to live in country from another country?,"Haben Sie Arbeitskollegen, die aus einem anderen Land nach Deutschland zu- gewandert sind?",,ESS_R01_2002_ENG_SOURCE_140,ESS_R01_2002_GER_DE_142
D48,RESPONSE,"Yes, several","Ja, etliche",1,ESS_R01_2002_ENG_SOURCE_140,ESS_R01_2002_GER_DE_142
D48,RESPONSE,"Yes, a few","Ja, wenige",2,ESS_R01_2002_ENG_SOURCE_140,ESS_R01_2002_GER_DE_142
D48,RESPONSE,"No, none at all","Nein, überhaupt keine",3,ESS_R01_2002_ENG_SOURCE_140,ESS_R01_2002_GER_DE_142
D48,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_140,ESS_R01_2002_GER_DE_142
D49,INSTRUCTION,,Interviewer: BITTE VORLESEN,,,ESS_R01_2002_GER_DE_143
D49,REQUEST,Some people come to this country and apply for refugee status on the grounds that they fear persecution in their own country.,"Es gibt Menschen, die nach Deutschland kommen und Asyl beantragen, weil sie in ihrem eigenen Land Angst vor Verfolgung haben.",,ESS_R01_2002_ENG_SOURCE_141,ESS_R01_2002_GER_DE_143
D49,REQUEST,"Using this card, please say how much you agree or disagree with the following statements.","Bitte sagen Sie mir anhand von Liste 40, wie sehr Sie jeder der folgenden Aussagen zustimmen oder wie sehr Sie diese ablehnen.",,ESS_R01_2002_ENG_SOURCE_141,ESS_R01_2002_GER_DE_143
D49,REQUEST,country has more than its fair share of people applying for refugee status,Deutschland hat einen größeren Anteil an Asylbewerbern als ihm gerechterweise zukommt.,,ESS_R01_2002_ENG_SOURCE_141,ESS_R01_2002_GER_DE_143
D49,REQUEST,Firstly...,,,ESS_R01_2002_ENG_SOURCE_141,
D49,RESPONSE,Agree,stimme stark zu,1,ESS_R01_2002_ENG_SOURCE_141,ESS_R01_2002_GER_DE_143
D49,RESPONSE,Agree strongly,stimme zu,2,ESS_R01_2002_ENG_SOURCE_141,ESS_R01_2002_GER_DE_143
D49,RESPONSE,Neither agree nor disagree,weder noch,3,ESS_R01_2002_ENG_SOURCE_141,ESS_R01_2002_GER_DE_143
D49,RESPONSE,Disagree,lehne ab,4,ESS_R01_2002_ENG_SOURCE_141,ESS_R01_2002_GER_DE_143
D49,RESPONSE,Disagree strongly,lehne stark ab,5,ESS_R01_2002_ENG_SOURCE_141,ESS_R01_2002_GER_DE_143
D49,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_141,ESS_R01_2002_GER_DE_143
